;Unnamed: 0;Bauteilbreite;Bauteilgewicht;Bauteillaenge;DOE_Simulation;Fuellprobleme;Kuehlzeit;Legobaustein;Max_Deformation;Max_Verzug;Max_Volumenschwindung;Nachdruck;Nachdruckzeit;Schmelzetemperatur;Testlauf;Volumenstrom;Wandtemperatur;Laenge;Breite;Hoehe;Volumen;Schussvolumen;Mittlere_Wanddicke;Max_Wanddicke;Min_Wanddicke;Fliessweglaenge;Oberflaeche;Ration_Oberflaeche_Volumen;Fliesswegwanddickenverhaeltnis;Ration_Min_Wanddicke_Max_Wanddicke;theoretische_Kuehlzeit;Plastifizierleistung;PACYNA1;PACYNA2;PACYNA3;Haupttraegheitsmomente1;Haupttraegheitsmomente2;Haupttraegheitsmomente3;N_Noppen_Reihe;N_Reihen;Sockelhoehe;Noppenhoehe
295;295;59.29432664;187.72099999999998;237.52408450000001;DOE1.txt;0.0;24.0;8x2_Lego_hoch;1.370116115;0.1977164596;13.57250214;350;9.5;240;65;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
296;296;59.29581376;187.705;237.5146506;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.37296617;0.1926561743;13.16692162;350;9.5;240;1;219.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
297;297;59.29328496;187.86;237.54604669999998;DOE2.txt;0.1157526523;24.0;8x2_Lego_hoch;1.347584724;0.1939824224;13.50857258;350;9.5;240;2;79.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
298;298;59.45742914;190.528;238.1143023;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.0475068090000001;0.1614625305;11.1136961;600;9.5;240;3;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
299;299;59.09817424;183.488;237.0357313;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.6748393769999999;0.3823509514;16.33778572;100;9.5;240;4;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
300;300;59.30472103;187.859;237.53221639999998;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.425273061;0.1855905801;14.68183994;350;9.5;260;5;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
301;301;59.27849768;187.51;237.51225730000004;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.3626897340000002;0.2070242614;10.60530949;350;9.5;220;6;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
302;302;59.18087118;187.44299999999998;237.023479;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.644014597;0.1543864757;13.81818104;350;9.5;240;7;149.9974;60;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
303;303;59.41226416;187.97799999999998;238.1013036;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.062254071;0.24814789;13.01907825;350;9.5;240;8;149.9974;20;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
304;304;59.29451308;187.736;237.5412234;DOE2.txt;0.0;24.0;8x2_Lego_hoch;1.347757936;0.19907608629999998;12.16793823;350;16.0;240;9;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
305;305;59.31292369;185.188;236.78351990000002;DOE2.txt;0.0;24.0;8x2_Lego_hoch;2.020035028;0.6540728211;14.58738136;350;3.0;240;10;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
306;306;59.29203103;187.72099999999998;237.5635749;DOE2.txt;0.0;31.989;8x2_Lego_hoch;1.348139405;0.1987044066;13.57250214;350;9.5;240;11;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
307;307;59.305203500000005;187.72099999999998;237.3660047;DOE2.txt;0.0;16.011;8x2_Lego_hoch;1.4557571409999999;0.19333152469999998;13.57250214;350;9.5;240;12;149.9974;40;240.0;60.0;95.0;216398.855;216398.855;1.964714352;2.0;1.5;204.4;220285.31;1.018;104.0354797;1.0;0.710613871;28065.06183;1.485118902;0.4062669270000001;0.800831139;230.324;1144.255;1074.45;8.0;2.0;23.0;72.0
308;308;59.46030182;96.301;178.5687841;DOE2.txt;0.0;24.0;6x2_Lego;0.7807099819000001;0.06256190687;11.24757862;600;9.5;240;1;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
309;309;58.86763127;93.07600000000001;177.68575019999997;DOE2.txt;0.0;24.0;6x2_Lego;1.281112432;0.26798656579999997;16.39147377;100;9.5;240;2;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
310;310;59.21473562;94.98700000000001;178.09739419999997;DOE2.txt;0.0;24.0;6x2_Lego;1.092217922;0.1556368917;14.75188255;350;9.5;260;3;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
311;311;59.18222583;94.90100000000001;178.1006216;DOE2.txt;0.0;24.0;6x2_Lego;1.018349648;0.11877006289999999;10.80140972;350;9.5;220;4;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
312;312;59.14429987;94.751;177.7455307;DOE2.txt;0.0;24.0;6x2_Lego;1.24125886;0.08792487532;13.82895565;350;9.5;240;5;150.0691;60;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
313;313;59.25109533;95.164;178.5105669;DOE2.txt;0.0;24.0;6x2_Lego;0.8099244237000001;0.17071002719999998;12.94289398;350;9.5;240;6;150.0691;20;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
314;314;59.19714553;94.97399999999999;178.11346650000002;DOE2.txt;0.0;24.0;6x2_Lego;1.011608124;0.1124124676;14.01075649;350;16.0;240;7;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
315;315;59.24349351;92.84700000000001;177.09182859999999;DOE2.txt;0.0;24.0;6x2_Lego;1.606732488;0.5336731672;14.70924854;350;3.0;240;8;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
316;316;59.18465258;94.965;178.1417428;DOE2.txt;0.0;31.989;6x2_Lego;1.01070118;0.1239060387;13.0567627;350;9.5;240;9;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
317;317;59.23969576;94.965;177.9802955;DOE2.txt;0.0;16.011;6x2_Lego;1.0957585570000001;0.1033991873;13.0567627;350;9.5;240;10;150.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
318;318;59.20109982;94.964;178.10362619999998;DOE2.txt;0.0;24.0;6x2_Lego;1.034774065;0.1114880517;13.16030312;350;9.5;240;11;220.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
319;319;59.20248553;94.985;178.1114384;DOE2.txt;0.0;24.0;6x2_Lego;1.023722291;0.1098040789;13.50602627;350;9.5;240;12;80.0691;40;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
320;320;59.045329599999995;93.77;177.94745869999997;DOE1.txt;0.0;18.3;6x2_Lego;1.189900279;0.28083688019999997;14.98293495;173;4.9;226;1;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
321;321;59.11445342;93.51700000000001;177.5825721;DOE1.txt;0.0;18.3;6x2_Lego;1.39380157;0.4614587128;16.64359283;173;4.9;254;2;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
322;322;58.96293751;93.338;177.22339309999998;DOE1.txt;0.0;18.3;6x2_Lego;1.555956841;0.2779309452;14.96806526;173;4.9;226;3;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
323;323;59.04338043;92.84100000000001;176.6635259;DOE1.txt;0.0;18.3;6x2_Lego;1.8361302609999999;0.5249257684;16.74916267;173;4.9;254;4;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
324;324;59.03992673;93.87700000000001;178.0266648;DOE1.txt;0.0;18.3;6x2_Lego;1.079691887;0.21421545739999998;16.28437424;173;14.1;226;5;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
325;325;59.07052366;94.008;178.0063115;DOE1.txt;0.0;18.3;6x2_Lego;1.092698932;0.1925208718;14.76255798;173;14.1;254;6;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
326;326;58.94373359;93.579;177.4436437;DOE1.txt;0.0;18.3;6x2_Lego;1.375303984;0.1374427378;13.50031662;173;14.1;226;7;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
327;327;58.97152265;93.681;177.41860459999998;DOE1.txt;0.0;18.3;6x2_Lego;1.391566515;0.1236557588;15.46762466;173;14.1;254;8;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
328;328;58.99744626;93.77;178.0686336;DOE1.txt;0.0;29.7;6x2_Lego;1.1220862870000001;0.2997867167;14.98293495;173;4.9;226;9;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
329;329;59.06407219;93.51700000000001;177.71448069999997;DOE1.txt;0.0;29.7;6x2_Lego;1.316175699;0.48640933630000005;16.64359283;173;4.9;254;10;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
330;330;58.92672797;93.338;177.3132395;DOE1.txt;0.0;29.7;6x2_Lego;1.504631162;0.29331609610000003;14.96806526;173;4.9;226;11;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
331;331;59.00668588;92.84100000000001;176.76243380000003;DOE1.txt;0.0;29.7;6x2_Lego;1.7753449680000002;0.5473232865000001;16.74916267;173;4.9;254;12;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
332;332;58.99324092;93.87700000000001;178.14959380000002;DOE1.txt;0.0;29.7;6x2_Lego;1.008576035;0.2619473636;16.28437424;173;14.1;226;13;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
333;333;59.01854808;94.008;178.1512955;DOE1.txt;0.0;29.7;6x2_Lego;1.006005764;0.2470968515;14.76255798;173;14.1;254;14;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
334;334;58.90839834;93.579;177.5326257;DOE1.txt;0.0;29.7;6x2_Lego;1.323278666;0.1705566943;13.50031662;173;14.1;226;15;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
335;335;58.93195124;93.681;177.5368434;DOE1.txt;0.0;29.7;6x2_Lego;1.320662737;0.1587798893;15.46762466;173;14.1;254;16;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
336;336;59.04696556;93.72399999999999;177.9054101;DOE1.txt;0.0;18.3;6x2_Lego;1.213889718;0.2960696518;14.74499321;173;4.9;226;17;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
337;337;59.1261184;93.387;177.4571736;DOE1.txt;0.0;18.3;6x2_Lego;1.449369431;0.5044537782999999;16.50843811;173;4.9;254;18;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
338;338;58.97637503;93.25;177.1237816;DOE1.txt;0.0;18.3;6x2_Lego;1.603098273;0.3163028657;15.096113199999998;173;4.9;226;19;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
339;339;59.05875434;92.666;176.5432611;DOE1.txt;0.0;18.3;6x2_Lego;1.8876388069999999;0.565279007;16.73469734;173;4.9;254;20;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
340;340;59.03816122;93.87;178.01779950000002;DOE1.txt;0.0;18.3;6x2_Lego;1.084523559;0.2111959755;16.42643738;173;14.1;226;21;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
341;341;59.07283681;94.00200000000001;177.9952614;DOE1.txt;0.0;18.3;6x2_Lego;1.098713517;0.18867841359999998;14.57239151;173;14.1;254;22;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
342;342;58.94721020000001;93.57600000000001;177.4334739;DOE1.txt;0.0;18.3;6x2_Lego;1.380602121;0.13539090750000002;13.13365173;173;14.1;226;23;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
343;343;58.97316283;93.676;177.4070525;DOE1.txt;0.0;18.3;6x2_Lego;1.3974955080000002;0.1226746216;15.44917583;173;14.1;254;24;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
344;344;58.99624027;93.72399999999999;178.03417969999998;DOE1.txt;0.0;29.7;6x2_Lego;1.142382741;0.3170416951;14.74499321;173;4.9;226;25;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
345;345;59.07325893;93.387;177.59757230000002;DOE1.txt;0.0;29.7;6x2_Lego;1.3673983809999999;0.5319849849;16.50843811;173;4.9;254;26;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
346;346;58.93810358;93.25;177.218676;DOE1.txt;0.0;29.7;6x2_Lego;1.548808098;0.3334853947;15.096113199999998;173;4.9;226;27;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
347;347;59.02063496;92.666;176.6490844;DOE1.txt;0.0;29.7;6x2_Lego;1.824419618;0.58899647;16.73469734;173;4.9;254;28;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
348;348;58.988439899999996;93.87;178.1483562;DOE1.txt;0.0;29.7;6x2_Lego;1.00954473;0.26205822830000003;16.42643738;173;14.1;226;29;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
349;349;59.01786733;94.00200000000001;178.1487191;DOE1.txt;0.0;29.7;6x2_Lego;1.007723808;0.2464735806;14.57239151;173;14.1;254;30;199.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
350;350;58.90958125;93.57600000000001;177.5285666;DOE1.txt;0.0;29.7;6x2_Lego;1.325425029;0.16943266989999997;13.13365173;173;14.1;226;31;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
351;351;58.93117166;93.676;177.5325228;DOE1.txt;0.0;29.7;6x2_Lego;1.3227478270000002;0.1588540077;15.44917583;173;14.1;254;32;199.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
352;352;59.4452274;95.961;178.5383436;DOE1.txt;0.0;18.3;6x2_Lego;0.8491226434999999;0.1442566216;11.79261303;527;4.9;226;33;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
353;353;59.49401848;95.729;178.23173630000002;DOE1.txt;0.0;18.3;6x2_Lego;1.048213482;0.3185575902;13.62497902;527;4.9;254;34;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
354;354;59.37880339;95.616;177.987204;DOE1.txt;0.0;18.3;6x2_Lego;1.136844873;0.1732968986;12.12928581;527;4.9;226;35;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
355;355;59.42801956;95.18;177.5798583;DOE1.txt;0.0;18.3;6x2_Lego;1.379373789;0.3698474765;13.83678246;527;4.9;254;36;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
356;356;59.43999065;96.038;178.6147892;DOE1.txt;0.0;18.3;6x2_Lego;0.7445673943000001;0.09579898417;12.33903599;527;14.1;226;37;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
357;357;59.45944683;96.118;178.613238;DOE1.txt;0.0;18.3;6x2_Lego;0.7462463379000001;0.08544883132000002;10.43149853;527;14.1;254;38;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
358;358;59.35862769;95.802;178.2038808;DOE1.txt;0.0;18.3;6x2_Lego;0.9922875762;0.05542477965;12.15774536;527;14.1;226;39;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
359;359;59.37239191;95.863;178.2013336;DOE1.txt;0.0;18.3;6x2_Lego;0.9906250834;0.04762838036;11.29911232;527;14.1;254;40;100.5691;54;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
360;360;59.41015639;95.961;178.62990569999997;DOE1.txt;0.0;29.7;6x2_Lego;0.8002433181;0.15845957400000002;11.79261303;527;4.9;226;41;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
361;361;59.45759875;95.729;178.3346882;DOE1.txt;0.0;29.7;6x2_Lego;0.9890870451999999;0.33523824809999997;13.62497902;527;4.9;254;42;100.5691;26;180.0;60.0;59.0;109029.189;109029.189;1.968418767;2.0;1.5;142.1;110778.449;1.016;72.18992339;0.75;6.389134105;8143.109789;1.38506343;0.380452518;0.766732985;64.668;310.074;320.37;6.0;2.0;23.0;36.0
